loss,dimension_loss,orientation_loss,confidence_loss,dimension_mse,orientation_mse,confidence_accuracy,val_loss,val_dimension_loss,val_orientation_loss,val_confidence_loss,val_dimension_mse,val_orientation_mse,val_confidence_accuracy
3.317690372467041,0.4673922955989837,0.5292515754699707,0.3737033307552337,0.4673922955989837,0.709425687789917,0.5391748547554016,3.353225946426392,0.5554083585739136,0.2855871617794037,0.2956063151359558,0.5554083585739136,0.7311898469924927,0.6807940006256104
2.6710808277130127,0.4460270404815674,0.2036352455615997,0.2709841132164001,0.4460270404815674,0.7374005317687988,0.6749621629714966,2.7571816444396973,0.4782685935497284,0.1607327759265899,0.2494788318872451,0.4782685935497284,0.7422934770584106,0.7494634985923767
2.212265014648437,0.3767989575862884,0.1384195834398269,0.2412810325622558,0.3767989575862884,0.7430152297019958,0.7241672873497009,1.698283553123474,0.282265156507492,0.1163404956459999,0.2248934954404831,0.282265156507492,0.7464439868927002,0.7725321650505066
1.688973307609558,0.2820298969745636,0.1123909056186676,0.220476821064949,0.2820298969745636,0.7453441023826599,0.7526494860649109,1.7166681289672852,0.2941001653671264,0.0975555405020713,0.1996673941612243,0.2941001653671264,0.7478107810020447,0.8004291653633118
1.4376153945922852,0.2366781383752823,0.1013368666172027,0.2044404447078704,0.2366781383752823,0.7462973594665527,0.7722369432449341,2.4559834003448486,0.4478722810745239,0.0836813375353813,0.1821993887424469,0.4478722810745239,0.7492288947105408,0.8111587762832642
1.299751043319702,0.2146071940660476,0.087957426905632,0.189557284116745,0.2146071940660476,0.7474799156188965,0.7836865782737732,1.985710859298706,0.3583122789859772,0.0740802586078643,0.1660589128732681,0.3583122789859772,0.7498711943626404,0.8251072764396667
1.1820279359817505,0.1944167017936706,0.0810516476631164,0.1767318099737167,0.1944167017936706,0.7481101155281067,0.8078160285949707,1.690093755722046,0.3032355308532715,0.0655169710516929,0.1512817442417144,0.3032355308532715,0.7509089708328247,0.8406652212142944
1.0480836629867554,0.170789286494255,0.0750183463096618,0.1632228940725326,0.170789286494255,0.7485881447792053,0.823618471622467,1.875476241111756,0.3415020704269409,0.0637935549020767,0.1445516049861908,0.3415020704269409,0.750671923160553,0.8551502227783203
0.9353587627410888,0.1509107947349548,0.0683582872152328,0.1565344035625457,0.1509107947349548,0.7491819262504578,0.8299583792686462,1.447495937347412,0.2589929699897766,0.058460284024477,0.1296809464693069,0.2589929699897766,0.7513965368270874,0.8669527769088745
0.799601137638092,0.1251067519187927,0.0663765743374824,0.1490054577589035,0.1251067519187927,0.7493540048599243,0.8373391628265381,1.3891524076461792,0.2492447197437286,0.0556613616645336,0.1188723444938659,0.2492447197437286,0.7515061497688293,0.8798283338546753
0.7804237604141235,0.1227297186851501,0.0638236030936241,0.1420802175998687,0.1227297186851501,0.7496267557144165,0.842922031879425,0.8864070773124695,0.1516671031713485,0.0497692488133907,0.1068346127867698,0.1516671031713485,0.7520624399185181,0.8900214433670044
0.7002514004707336,0.1085710301995277,0.0606878250837326,0.1327284425497055,0.1085710301995277,0.7499297261238098,0.8526684045791626,0.9350889921188354,0.1631609797477722,0.045548141002655,0.1019227430224418,0.1631609797477722,0.7524710297584534,0.8932403326034546
0.6293641924858093,0.0958715751767158,0.057071503251791,0.1287970840930938,0.0958715751767158,0.7502241134643555,0.8560749292373657,1.0057883262634275,0.1776023060083389,0.0458842888474464,0.0978997871279716,0.1776023060083389,0.7524092793464661,0.8991416096687317
0.5993236303329468,0.0911316722631454,0.0546745061874389,0.123306930065155,0.0911316722631454,0.7504739761352539,0.861279308795929,1.0058869123458862,0.1786675155162811,0.0444276183843612,0.0918160229921341,0.1786675155162811,0.7525389194488525,0.9050429463386536
0.5571441054344177,0.0841234400868415,0.0524978339672088,0.1155603229999542,0.0841234400868415,0.7506552934646606,0.8687547445297241,0.7743164300918579,0.1332864463329315,0.0426920354366302,0.0876918733119964,0.1332864463329315,0.7525665163993835,0.9018240571022034
0.5087200999259949,0.075203388929367,0.0504042096436023,0.114194132387638,0.075203388929367,0.7508309483528137,0.8695117235183716,0.8784157633781433,0.1551126688718795,0.0409097857773304,0.0829753056168556,0.1551126688718795,0.7532377243041992,0.9120171666145324
0.486572116613388,0.072034366428852,0.0490579716861248,0.1056265607476234,0.072034366428852,0.7509564161300659,0.8782172799110413,0.764438271522522,0.133857175707817,0.0380414500832557,0.0761798545718193,0.133857175707817,0.7527256011962891,0.9248927235603333
0.4699102342128753,0.0693333595991134,0.0479914769530296,0.10251285135746,0.0693333595991134,0.7510462403297424,0.885124921798706,0.7039715647697449,0.1219293847680091,0.0374463684856891,0.0763097330927848,0.1219293847680091,0.753290057182312,0.9206008315086364
0.422392725944519,0.0609259754419326,0.0451704524457454,0.1000142470002174,0.0609259754419326,0.7512983083724976,0.8825700283050537,0.6323953866958618,0.108078546822071,0.0367736220359802,0.0736841261386871,0.108078546822071,0.7532320022583008,0.9222102761268616
0.4117432534694671,0.0597050786018371,0.0440613441169261,0.0942517891526222,0.0597050786018371,0.7513940930366516,0.8915594220161438,0.8807076215744019,0.159105584025383,0.0339396521449089,0.0685404390096664,0.159105584025383,0.7534640431404114,0.9265021681785583
0.4324349462985992,0.0635920241475105,0.0435332804918289,0.098350390791893,0.0635920241475105,0.7517387866973877,0.8879636526107788,1.402917981147766,0.2655782103538513,0.0314347520470619,0.0557498335838317,0.2655782103538513,0.7520508170127869,0.9431330561637878
0.4188935160636902,0.0615284740924835,0.0433266945183277,0.0925214514136314,0.0615284740924835,0.7517518997192383,0.8960068225860596,0.921055018901825,0.1700057834386825,0.0292968992143869,0.054161537438631,0.1700057834386825,0.7522073984146118,0.9436695575714112
0.389566570520401,0.0566683635115623,0.0406616888940334,0.0904649570584297,0.0566683635115623,0.7520095109939575,0.8958175778388977,0.9215857982635498,0.1705583781003952,0.0286470018327236,0.0516467951238155,0.1705583781003952,0.7522710561752319,0.9501072764396667
0.3907576501369476,0.0570362024009227,0.0414625369012355,0.0867655724287033,0.0570362024009227,0.7519253492355347,0.899224042892456,0.8392032980918884,0.1543943285942077,0.0283562447875738,0.0493942834436893,0.1543943285942077,0.7524584531784058,0.946351945400238
0.3594566881656647,0.0517650246620178,0.038982480764389,0.0843155831098556,0.0517650246620178,0.7521432638168335,0.9007380604743958,0.9504812955856324,0.1770098805427551,0.0271659046411514,0.0493664294481277,0.1770098805427551,0.7522652745246887,0.9538626670837402
0.3310787379741668,0.0467875748872756,0.0370649546384811,0.0830864384770393,0.0467875748872756,0.7523306012153625,0.9042392373085022,0.8108786344528198,0.1498466581106186,0.02544666826725,0.0469505712389946,0.1498466581106186,0.7525832056999207,0.9560086131095886
0.3255802989006042,0.0463542565703392,0.0364352017641067,0.0783130005002021,0.0463542565703392,0.7523763179779053,0.9109576344490052,0.7526106834411621,0.1384876370429992,0.0248739905655384,0.0457233414053916,0.1384876370429992,0.7526193857192993,0.9570815563201904
0.3287178874015808,0.047525443136692,0.0351664274930954,0.0766822919249534,0.047525443136692,0.7525139451026917,0.9119038581848145,0.8810263276100159,0.1645617634057998,0.0238749217242002,0.0448105596005916,0.1645617634057998,0.7527114748954773,0.9533261656761168
0.3230749666690826,0.0469767935574054,0.0339059606194496,0.0746637433767318,0.0469767935574054,0.7526100277900696,0.916067361831665,0.8580005764961243,0.1602030843496322,0.0229983385652303,0.0449748896062374,0.1602030843496322,0.7530554533004761,0.9581544995307922
0.2870225310325622,0.0403103865683078,0.0330676808953285,0.071738950908184,0.0403103865683078,0.7526832818984985,0.9193792343139648,0.6560238003730774,0.1202741861343383,0.0226663704961538,0.0413067489862442,0.1202741861343383,0.752679169178009,0.9635193347930908
0.2988151907920837,0.0429692715406417,0.0323655530810356,0.0708411261439323,0.0429692715406417,0.752504825592041,0.9193792343139648,0.902930736541748,0.1692637950181961,0.0218671672046184,0.0476221144199371,0.1692637950181961,0.7543342113494873,0.946351945400238
0.2821671664714813,0.0402938611805439,0.0309279486536979,0.068611204624176,0.0402938611805439,0.7526206970214844,0.9244890213012696,0.8303528428077698,0.1552649140357971,0.0203116964548826,0.0471212267875671,0.1552649140357971,0.7544524073600769,0.9490343332290648
0.2760201394557953,0.0397164858877658,0.0296129435300827,0.0660364553332328,0.0397164858877658,0.7527614831924438,0.9278008937835692,0.8880906105041504,0.1673120558261871,0.0193986687809228,0.0448650047183036,0.1673120558261871,0.754542887210846,0.9495708346366882
0.2726353704929352,0.0391549803316593,0.0296730082482099,0.0647022575139999,0.0391549803316593,0.752747654914856,0.9276116490364076,1.055423617362976,0.2011035531759262,0.018627667799592,0.0439299382269382,0.2011035531759262,0.7546245455741882,0.957617998123169
0.2535931766033172,0.0363642424345016,0.0276211276650428,0.0606803521513938,0.0363642424345016,0.7529302835464478,0.9316805601119996,0.9094676971435548,0.1719715893268585,0.0182113833725452,0.0445848517119884,0.1719715893268585,0.7546704411506653,0.9543991684913636
0.2429137825965881,0.0341664403676986,0.0277040302753448,0.0610514022409915,0.0341664403676986,0.7529261708259583,0.93196439743042,0.5786092281341553,0.1060893982648849,0.0179235562682151,0.0425541624426841,0.1060893982648849,0.7546753287315369,0.954935610294342
0.2369326055049896,0.0338659659028053,0.0256724283099174,0.0581890121102333,0.0338659659028053,0.7531096935272217,0.9354655742645264,0.8394485116004944,0.1587478369474411,0.0167275220155715,0.041236512362957,0.1587478369474411,0.7547940015792847,0.9543991684913636
0.2403645515441894,0.0346403196454048,0.0254742912948131,0.0579030141234397,0.0346403196454048,0.7531100511550903,0.9370741844177246,1.1484702825546265,0.2206477373838424,0.0161137580871582,0.0421219989657402,0.2206477373838424,0.7553613781929016,0.957617998123169
0.237146645784378,0.0343419909477233,0.0253282412886619,0.0548888109624385,0.0343419909477233,0.7531263828277588,0.9419947266578674,0.5873516798019409,0.108953446149826,0.0156444851309061,0.0382352769374847,0.108953446149826,0.7546224594116211,0.9603004455566406
0.2143539637327194,0.0303123034536838,0.0241786278784275,0.053049124777317,0.0303123034536838,0.7532267570495605,0.942562460899353,0.6831439137458801,0.1283617913722992,0.0147271770983934,0.0384887941181659,0.1283617913722992,0.7551092505455017,0.9619098901748656
0.24602726101875305,0.03539661318063736,0.026713065803050995,0.05794910341501236,0.03539661318063736,0.7528545260429382,0.9368849396705627,0.615774929523468,0.11334489285945892,0.017054103314876556,0.04693802818655968,0.11334489285945892,0.755677342414856,0.95064377784729
0.22441476583480835,0.03187326714396477,0.024546900764107704,0.056455664336681366,0.03187326714396477,0.7530351877212524,0.9407645463943481,0.4772898554801941,0.08629640936851501,0.01593189500272274,0.043819889426231384,0.08629640936851501,0.7557974457740784,0.9522532224655151
0.2197241336107254,0.031361740082502365,0.02386104315519333,0.0542479045689106,0.031361740082502365,0.7531020045280457,0.9407645463943481,0.735991895198822,0.13765661418437958,0.016723863780498505,0.04524668678641319,0.13765661418437958,0.7557196021080017,0.95064377784729
0.21390697360038757,0.030307374894618988,0.023779237642884254,0.05340296030044556,0.030307374894618988,0.7531128525733948,0.9455904364585876,0.5286847949028015,0.09684552997350693,0.014841257594525814,0.04439118877053261,0.09684552997350693,0.7560152411460876,0.9511802792549133
0.22934110462665558,0.033818814903497696,0.022894715890288353,0.05181019753217697,0.033818814903497696,0.7531903982162476,0.948618471622467,0.7192122340202332,0.1349940448999405,0.015181715600192547,0.0429387129843235,0.1349940448999405,0.7555913925170898,0.9479613900184631
